"Id","Prediction"
68224,4190636.11156563
68225,6480611.84113943
68226,4845437.43670514
68227,4343753.97097613
68228,6537886.79965633
68229,5368593.33920644
68230,3362278.80414093
68231,6119433.51043215
68232,6126316.42470636
68233,3125348.19582922
68234,3922924.20470348
68235,6583313.54517089
68236,2628788.08637513
68237,5943333.53858039
68238,6200480.20197471
68239,3660641.60445519
68240,5985082.07098878
68241,6312471.44563331
68242,5353782.98776866
68243,5933556.89573559
68244,5558499.36868852
68245,4143358.19273337
68246,3390098.6242234
68247,4297821.14435855
68248,5124692.55783985
68249,3312759.29733363
68250,3586436.47295531
68251,4444453.63581144
68252,3882324.1759698
68253,3991661.77981365
68254,4217595.38138036
68255,3378541.54845411
68256,6235877.22724832
68257,4160725.68519366
68258,2831865.46902008
68259,6098036.97498006
68260,6014204.33505293
68261,6903062.98897295
68262,3498437.67466419
68263,4967644.86427878
68264,3013470.8601484
68265,3920895.11003509
68266,5674214.00244753
68267,6094577.17525926
68268,3199115.94499776
68269,5039018.50068236
68270,5403201.23909488
68271,5645234.98347174
68272,3983244.33420545
68273,5065574.43392894
68274,6638641.96146611
68275,6972206.79910826
68276,6619655.29453139
68277,3718933.52459143
68278,5983957.49582054
68279,2745262.87467493
68280,5357053.84128689
68281,3542073.65042644
68282,5109020.2385875
68283,3606824.98946355
68284,3940234.99387224
68285,4341596.51147328
68286,3941768.41917463
68287,2968725.05022276
68288,3348898.50168786
68289,5535386.32103247
68290,3555837.09290184
68291,3358524.46800287
68292,5200754.50822945
68293,6884801.84372345
68294,3922747.57384664
68295,4323888.35283406
68296,3732104.84313408
68297,4894233.68125467
68298,4957338.27120054
68299,4141678.70179938
68300,4615605.21724866
68301,5729867.09204655
68302,3834790.81535795
68303,4909136.05681505
68304,2788873.8827586
68305,4264215.8001633
68306,4167371.50001461
68307,4031483.93263011
68308,6790035.3314329
68309,2918143.85373183
68310,5360373.63379748
68311,4198704.43496419
68312,7359432.51065053
68313,4502775.74402238
68314,6357682.49226919
68315,6688153.66782574
68316,3608531.56848224
68317,5551539.96983297
68318,3269794.30613241
68319,3534142.53355579
68320,5555918.40384031
68321,4022642.63645725
68322,4921777.57079381
68323,2826590.69545014
68324,5236327.58587143
68325,3898133.25442785
68326,4737407.53776051
68327,4660419.13971007
68328,4655333.73700628
68329,5547447.08153382
68330,2859097.38718467
68331,3689416.51766551
68332,4189358.15590433
68333,4835372.18498381
68334,5410175.33750389
68335,3029210.34588339
68336,3659534.33306918
68337,5927328.12398584
68338,5160748.32318986
68339,4342484.21948643
68340,5144389.60808709
68341,3106101.21313305
68342,6644515.6220811
68343,5828799.96069787
68344,4304205.24678963
68345,5595208.84190052
68346,3317318.92330358
68347,6067173.67408799
68348,5776281.93801805
68349,5310425.8317843
68350,4666786.86557503
68351,5469314.88792496
68352,3099991.45334374
68353,6230686.3270636
68354,7063516.36747072
68355,5714400.55983214
68356,4763776.57453507
68357,4377213.14036256
68358,2811062.25501729
68359,4855453.32539054
68360,5398855.8405513
68361,2567306.50203988
68362,6415262.75125708
68363,5021883.59568434
68364,4362634.13148453
68365,4313229.17740178
68366,3250644.34675128
68367,4297888.19238326
68368,3418741.25957716
68369,4498823.14813323
68370,3787544.5029871
68371,3411124.06354351
68372,4795452.64142643
68373,4050264.67719095
68374,3937468.0169033
68375,4213801.84018815
68376,3088458.19100544
68377,2933513.62475927
68378,3794095.95420205
68379,3977589.87817646
68380,5951984.72066173
68381,4151668.04293227
68382,4378268.92027811
68383,6053647.54950971
68384,2806345.69495348
68385,6077627.79931353
68386,4596938.01090811
68387,2679076.02440475
68388,3758910.85643903
68389,6202108.41335878
68390,5880662.04109477
68391,4840273.67297198
68392,5501139.87434922
68393,4163626.85113441
68394,5874829.83380265
68395,2862504.30000769
68396,4674863.7581393
68397,2920535.11835025
68398,6860301.49693553
68399,3864464.55994956
68400,4312476.57015062
68401,3946951.6721907
68402,6934176.27756842
68403,5716306.13981108
68404,5534634.98612166
68405,3786457.1150413
68406,4206531.74872613
68407,6554265.16655897
68408,4842768.1852234
68409,5109420.96893413
68410,3752474.85029246
68411,6305168.06614901
68412,6078215.27993844
68413,6134928.20373735
68414,6184747.50606571
68415,5503085.12690736
68416,4921066.95636723
68417,6944186.41621639
68418,6155949.14412326
68419,5489994.2843491
68420,5697243.99569789
68421,4645122.58333741
68422,4905568.58803396
68423,5645234.98347174
68424,5070552.2183456
68425,5342606.67587885
68426,5599910.43916508
68427,3868253.1013114
68428,4050264.67719095
68429,3204011.38260345
68430,6810333.17004468
68431,4204879.4499907
68432,4536296.53029453
68433,5087793.20111181
68434,3226824.02514802
68435,3212512.94319891
68436,4467375.86256096
68437,6810612.05026896
68438,2549370.77916443
68439,6090224.05930658
68440,3977887.94440277
68441,3701616.15254514
68442,4891122.66523133
68443,4836624.68884542
68444,4414575.24061499
68445,5380644.34163392
68446,5271918.45607635
68447,3065677.58064903
68448,6900966.6392884
68449,7128866.72418825
68450,3769735.62948191
68451,4240358.36293225
68452,4877114.64293509
68453,3541150.08884571
68454,4528691.52561279
68455,4409583.86378544
68456,4935717.73617349
68457,4463017.85636424
68458,3744826.32490124
68459,5100661.21919725
68460,5465669.83117591
68461,4713536.16118444
68462,3609623.79946781
68463,3824184.48661735
68464,2350297.26661716
68465,5883480.05394679
68466,5650162.37864191
68467,5854824.30585545
68468,3744315.56831084
68469,3869084.56755454
68470,4907570.71438053
68471,4840357.97902538
68472,4120983.41594635
68473,4885315.40974119
68474,4413071.40416399
68475,3878214.36360135
68476,4163040.46824038
68477,3697592.05156164
68478,5049386.41088673
68479,3063746.01428433
68480,5715303.20103876
68481,4573485.76453291
68482,2251977.21622298
68483,4763558.6667789
68484,4279192.31732946
68485,4146237.89638877
68486,8194256.43307857
68487,4854698.4712101
68488,4294257.77735796
68489,5068745.16518845
68490,4915466.52010595
68491,5382039.2970049
68492,6597266.68359712
68493,3298726.43362637
68494,4348078.77259003
68495,3833997.0195411
68496,6144498.23010204
68497,4769790.400036
68498,6032308.11049608
68499,5171704.82084452
68500,5553787.61822484
68501,6907367.7743101
68502,3870309.23497275
68503,3755357.07348596
68504,7169005.13432894
68505,6490554.17760251
68506,7025472.58235976
68507,3203334.34170171
68508,5498349.71373004
68509,4278987.115585
68510,4425946.98691285
68511,7758436.718112
68512,5464516.69083825
68513,5143136.74331918
68514,3298300.82689457
68515,4258510.50789967
68516,3939855.1422183
68517,2675677.40372116
68518,5170119.33392395
68519,5943477.64217869
68520,4720294.12524038
68521,5077880.37434746
68522,2894880.86075543
68523,8046125.65615124
68524,4586567.02740431
68525,5498416.63978622
68526,6050394.83165349
68527,5724289.52294104
68528,6158335.37500611
68529,2847754.34040755
68530,5067338.07094194
68531,4860859.66587615
68532,3727108.40848553
68533,5519079.48889613
68534,5811660.77823685
68535,4213474.95193314
68536,4419737.91862653
68537,5119500.49218376
68538,6248112.27261079
68539,4056539.55827436
68540,5276392.00058054
68541,2955650.59616748
68542,4774235.11279225
68543,5966597.42242558
68544,5595266.15962744
68545,4164184.53970547
68546,3669198.98378212
68547,6236423.62749171
68548,4929642.49666233
68549,4492853.00781957
68550,5149260.05202984
68551,4403681.0794848
68552,4542423.21350986
68553,3408182.4386836
68554,4060427.60248062
68555,3367311.12415185
68556,6044250.65522399
68557,3964749.82410968
68558,6011554.89618226
68559,5970221.68174103
68560,3707069.2669012
68561,3587500.10445855
68562,4831773.40718239
68563,4214842.48183102
68564,4317120.94806806
68565,4297678.24960603
68566,3615376.65833396
68567,4502057.92044264
68568,4738311.26611056
68569,3669306.92966742
68570,5677142.1908085
68571,5263100.03596402
68572,3256075.45198063
68573,6062795.49072625
68574,4088163.95844619
68575,4364067.66787066
68576,4391789.34204633
68577,4344312.60516634
68578,8164172.66313889
68579,4273389.8467339
68580,3595167.33023048
68581,4817207.5519491
68582,5839342.1549274
68583,6301771.55342461
68584,6365241.81136484
68585,4121696.99527112
68586,4743157.24147285
68587,2767451.73742656
68588,5148782.60087909
68589,4990232.00929335
68590,3533528.91872204
68591,4062399.36547829
68592,3854936.31209841
68593,3318283.50073633
68594,3184025.93233046
68595,3909580.0157455
68596,3685721.62644743
68597,3367148.07303486
68598,3194066.13318336
68599,6070169.62606074
68600,3441851.00841672
68601,3540525.41806997
68602,4901882.34133697
68603,4006322.43209199
68604,6442395.44517357
68605,5407167.54967225
68606,5365776.11309737
68607,3902872.90663056
68608,5618702.51762132
68609,4316683.91656073
68610,4958446.92636976
68611,2823830.50222897
68612,3680697.78699904
68613,5735620.41206508
68614,4626907.95738222
68615,3078759.09484654
68616,6696103.61034312
68617,5235236.96161713
68618,3064330.03185894
68619,3509512.54896174
68620,4124108.99372931
68621,5363149.20076724
68622,5378533.80676138
68623,3780169.74952508
68624,5483833.99012089
68625,2747383.22976407
68626,4520786.83457083
68627,4968153.6471248
68628,3685721.62644743
68629,6386725.87035864
68630,3347630.18265189
68631,3387420.5667917
68632,5969302.66033553
68633,7092177.07805633
68634,6145452.84102106
68635,5289112.63195404
68636,3639375.54972207
68637,3890069.45111772
68638,6167166.1663633
68639,4529151.47064682
68640,3558082.70485776
68641,4475284.37885305
68642,6023525.02898663
68643,5214287.48815014
68644,7796139.11759072
68645,6407782.43844299
68646,4515196.51545548
68647,3911427.90496854
68648,5127293.41657478
68649,7966634.24432799
68650,4684823.81416749
68651,3788591.26512113
68652,4228916.37704446
68653,3991844.58267769
68654,3770682.94999322
68655,5428090.68244393
68656,4055121.58298232
68657,5578101.88477154
68658,4081783.81126095
68659,4287449.91684979
68660,5934850.13130589
68661,5033462.12754129
68662,3368967.25072656
68663,6676649.23471493
68664,4697835.11454567
68665,5069036.85186733
68666,3541188.07436802
68667,4246279.77301534
68668,5166309.40490282
68669,4414775.75895306
68670,3491707.05085974
68671,6846422.48752028
68672,2834882.27668565
68673,3538899.08536397
68674,6493938.22251569
68675,5958996.45139761
68676,4273743.58254965
68677,3063667.79460901
68678,6787500.16071756
68679,4929343.56266929
68680,5091286.3573894
68681,4214653.71239801
68682,5765121.22519274
68683,4331928.17716706
68684,5301390.56841428
68685,4684866.32768655
68686,5356774.48821235
68687,4908967.81580652
68688,4053557.09081534
68689,4223167.74069527
68690,4962843.18229041
68691,3242856.83117254
68692,3355806.58772362
68693,5551539.96983297
68694,4471017.68725192
68695,3729924.49986308
68696,3684321.36464756
68697,7046857.88442455
68698,2170025.49056578
68699,3210481.30767152
68700,5274268.82361984
68701,5693649.47418422
68702,2569739.87999974
68703,3822606.01016441
68704,4909390.16446677
68705,5711516.05912262
68706,5853150.69559876
68707,3558069.07463681
68708,7710716.62577692
68709,3685721.62644743
68710,3581744.91790204
68711,3554319.6734661
68712,3125348.19582922
68713,3688428.28417022
68714,4266510.9627264
68715,6037677.22058722
68716,3536035.86949398
68717,3872376.8829833
68718,3662163.87935095
68719,3709387.31456713
68720,4208730.4669483
68721,5715040.16819882
68722,4729764.71778545
68723,3904194.69205421
68724,3656856.34323494
68725,6435903.26616788
68726,5987577.155229
68727,6050394.83165349
68728,5111212.98670949
68729,6129791.68144452
68730,5067399.72809307
68731,3728091.30432876
68732,2872926.33275857
68733,4826644.5573064
68734,5095825.27272379
68735,6528014.09205665
68736,3927308.40277614
68737,5090087.51177264
68738,5269833.64980367
68739,4568530.99103708
68740,5393746.82976154
68741,5323157.07712819
68742,4268363.17137717
68743,4653991.76612191
68744,3939614.30953359
68745,4941396.0731126
68746,3378361.6524545
68747,4409800.06169098
68748,4038548.40371802
68749,4992331.89618441
68750,6471213.81538032
68751,3390019.34476056
68752,5245095.29840155
68753,5924654.24985874
68754,3660390.83216379
68755,2719588.126606
68756,5261200.541426
68757,3646432.19327035
68758,6164396.12053628
68759,5700918.64574002
68760,4084125.82584652
68761,4086320.615466
68762,3968098.97965302
68763,3735816.56031238
68764,7434850.58632823
68765,3342898.8515828
68766,5885103.75197564
68767,4047988.54327158
68768,4003663.19608595
68769,5235681.5657037
68770,2728079.13272355
68771,5498879.97283523
68772,6201086.60771709
68773,3661434.91387762
68774,5454724.29227644
68775,5867015.27603524
68776,4910526.96127035
68777,4657078.20585972
68778,7244356.9226544
68779,6743944.45655537
68780,8030536.17138732
68781,2904738.98227335
68782,5297061.52102741
68783,6021340.21371784
68784,4886619.54846695
68785,6196829.83805154
68786,3412440.35899163
68787,4838459.45655102
68788,4986847.88324025
68789,4190519.86676502
68790,4838503.16882613
68791,2787100.61520411
68792,4714122.42113851
68793,5325027.98252446
68794,6039143.84434284
68795,5759426.94926457
68796,5353307.3402525
68797,5084155.58493552
68798,5941358.27836381
68799,6900966.6392884
68800,4722581.23205186
68801,3694356.36885901
68802,3911227.11134596
68803,4534405.00781246
68804,3597872.74630108
68805,4259378.64578903
68806,5568021.46728
68807,4801717.5335586
68808,6234937.84371577
68809,5469727.94867596
68810,5404006.55352256
68811,6569994.60098979
68812,3553068.0143085
68813,4293311.18346626
68814,5216804.14821605
68815,6266788.0211828
68816,5690970.53232243
68817,5198122.13677281
68818,5972049.2887525
68819,3358524.46800287
68820,4627514.19628742
68821,5504993.71375084
68822,7128258.66696501
68823,4847706.91404197
68824,4190594.72143264
68825,4467375.86256096
68826,5918042.92765758
68827,4400300.54610777
68828,3641467.29256082
68829,3151050.27219315
68830,3049932.01536316
68831,3281611.22946547
68832,3936760.65348901
68833,2319755.55658888
68834,3605063.72609718
68835,6058700.19439379
68836,4455473.47011385
68837,6298405.39956303
68838,6050394.83165349
68839,5317001.64624819
68840,5222531.88790841
68841,6015605.43628095
68842,4007875.63118009
68843,4299631.31638804
68844,3409885.40614325
68845,3641335.22648954
68846,4040920.86122981
68847,5075345.10477132
68848,3472322.7036748
68849,4529447.72646691
68850,6379182.25582373
68851,4833463.13813478
68852,4907337.82083366
68853,5896066.72588208
68854,5024835.13352465
68855,5673574.57455655
68856,3322975.51684042
68857,6383851.78639927
68858,4909175.81133739
68859,4398895.74242581
68860,5292888.64214318
68861,7220557.63450475
68862,3614937.26198916
68863,4128242.47323344
68864,4458625.31825771
68865,5540262.9792725
68866,4144540.19622756
68867,2613790.51019435
68868,4061642.61024965
68869,4280227.30446195
68870,4450528.47668414
68871,5350916.18617962
68872,3747774.19453281
68873,6078162.01516821
68874,4213074.73975508
68875,5703878.29237852
68876,4082365.11161924
68877,4606141.99341033
68878,2967218.68577948
68879,5718571.16005031
68880,4789800.41398318
68881,4224714.0526531
68882,5943384.41549771
68883,6403343.61837005
68884,5073482.06615019
68885,4964889.69837491
68886,3691332.24990497
68887,4846181.70134966
68888,4739355.03420945
68889,4485340.4660413
68890,5153800.96780881
68891,4688308.71158872
68892,5478227.39134764
68893,5294456.45374315
68894,5125363.63443253
68895,5215365.06925846
68896,4443427.45949489
68897,4940848.60852935
68898,6072882.00004035
68899,6434855.97106898
68900,4133884.92891784
68901,3713328.30018217
68902,2973458.65791769
68903,3844524.82507621
68904,5908335.82255193
68905,6536160.1915039
68906,4399825.30563716
68907,5052861.89469742
68908,4938050.50984975
68909,4907032.96036655
68910,4838459.45655102
68911,3358524.46800287
68912,6768253.47959283
68913,4765598.98517006
68914,5158396.00076556
68915,5706036.45450001
68916,4424766.29459325
68917,3370216.43201853
68918,3122662.99955273
68919,2892187.84694091
68920,4519369.6526919
68921,6330486.76386211
68922,5158422.71783787
68923,3882879.23898573
68924,5928819.32551443
68925,4022764.87092125
68926,5501339.40601625
68927,2332782.33339063
68928,2140885.97399499
68929,3801226.21507009
68930,2644219.73083584
68931,4028459.8950804
68932,5377594.32326213
68933,4760160.48127364
68934,4317215.5657984
68935,4687464.32608747
68936,5565226.83573029
68937,3644115.67026952
68938,4915312.07670608
68939,3345640.66746021
68940,5460286.69039273
68941,3707069.2669012
68942,4413631.60550808
68943,6677079.16833718
68944,5286821.80002433
68945,4834577.32574104
68946,4437183.91077088
68947,3856079.85834
68948,3544128.39557424
68949,4601326.83627971
68950,5108837.44642162
68951,4701799.4544084
68952,6605450.89512794
68953,6215627.66256709
68954,5226918.33538456
68955,2895906.677209
68956,4265210.21675379
68957,6263500.61739349
68958,5651237.09001759
68959,4208004.88518842
68960,4520703.87773028
68961,3869550.53376217
68962,6216871.79300349
68963,6513591.52112623
68964,3683670.5448584
68965,3827390.73721011
68966,3858210.46932682
68967,4358480.23821136
68968,3711377.08002958
68969,5713561.28669651
68970,3012950.36789551
68971,4738841.48598502
68972,3281611.22946547
68973,3083678.86930592
68974,6624518.0855232
68975,5190974.85192758
68976,4138999.35357326
68977,6176144.47337622
68978,5332755.59980509
68979,3023254.65374807
68980,4876612.945062
68981,5153609.75540987
68982,3726032.93506048
68983,5065929.08185649
68984,3718090.69890034
68985,3801957.12945364
68986,4619665.66256511
68987,5109339.7084978
68988,5074635.991042
68989,5037557.99077774
68990,4806161.69022439
68991,4960988.06343379
68992,3410928.21694516
68993,3759231.61204309
68994,5185884.30140753
68995,5674240.72868895
68996,5440901.68770913
68997,3604915.23584806
68998,3043429.4876387
68999,2583529.84334425
69000,2999795.53822278
69001,4136392.37062445
69002,3692331.11687556
69003,4275145.63102593
69004,3573825.68395759
69005,5183689.4570307
69006,3719167.95869154
69007,4609279.30271335
69008,3016388.61281221
69009,6744135.91599459
69010,3697592.05156164
69011,3257792.86756742
69012,5330867.00195594
69013,4567975.54759336
69014,4556713.39846674
69015,3591166.15184959
69016,6269750.43633803
69017,5151228.89724131
69018,4597684.34852879
69019,3796104.09789063
69020,6215627.66256709
69021,3882126.84590473
69022,4331876.51167164
69023,4151498.84019307
69024,5102137.84900893
69025,4061656.25859565
69026,3794722.72797342
69027,5449735.72030367
69028,3942047.16887131
69029,3728304.46603506
69030,5677260.14526945
69031,3718088.54459167
69032,2964421.0270591
69033,4242816.57884405
69034,2646707.05557225
69035,5656837.45559082
69036,4044257.00479863
69037,3977168.76559315
69038,4818617.94754555
69039,5893617.27140233
69040,3976646.17624812
69041,4715663.81792852
69042,4439623.37356997
69043,6268715.45398745
69044,3911227.11134596
69045,4501044.4042383
69046,5638099.44765921
69047,6550004.07968604
69048,5906089.83499175
69049,4115086.54041761
69050,3101664.0448255
69051,3538680.29037403
69052,5153121.90960438
69053,7252674.35123499
69054,5374966.33295542
69055,4750123.59907426
69056,3434791.16478222
69057,5679515.26075135
69058,2986777.2939324
69059,3761878.16058419
69060,4443128.08133246
69061,3676976.49593303
69062,3415905.5900994
69063,3801309.802466
69064,4398426.964554
69065,5086844.47322876
69066,3142651.27804885
69067,4532077.06968106
69068,7336032.46872657
69069,6309065.66803047
69070,5436880.04600235
69071,4063587.82496035
69072,4688386.79003178
69073,2833832.24678526
69074,4375394.6231485
69075,5044130.56770746
69076,5551539.96983297
69077,4869547.65082427
69078,4480326.7619668
69079,4936786.22032116
69080,3943467.77786806
69081,5537935.34071748
69082,4611235.13663112
69083,3458972.51832644
69084,4205655.96594285
69085,3224366.59887948
69086,3094177.7264767
69087,3592231.07294594
69088,4357337.79224137
69089,4524046.72584016
69090,5109339.7084978
69091,4222566.93399604
69092,4466201.93251141
69093,5374033.49507404
69094,3195835.45565589
69095,4831793.88893512
69096,3682096.8586454
69097,4228829.96154004
69098,3906469.41493924
69099,5208237.51906024
69100,5030330.91469906
69101,3362846.05192743
69102,4751725.58925185
69103,4475688.05203941
69104,3879402.838454
69105,3309258.42438901
69106,4390931.21150789
69107,5484229.31788778
69108,3116850.46707541
69109,4832919.24926658
69110,4510078.25111797
69111,4221926.58514296
69112,5631719.27491526
69113,4521947.32194188
69114,3358524.46800287
69115,3965423.64164439
69116,5102317.0331347
69117,3164673.25483879
69118,3135694.65084451
69119,4121859.5328124
69120,3479504.54375761
69121,2773194.92285994
69122,5150660.10328667
69123,5619628.52066313
69124,4040052.52411167
69125,5220485.39836918
69126,3080614.81942944
69127,5161133.77201955
69128,3992009.22575299
69129,3648876.16868316
69130,3946208.06929484
69131,4683589.63214509
69132,4721048.77883179
69133,6904473.06034988
69134,4419199.3827395
69135,3550612.9758273
69136,4932147.0170569
69137,5471489.47056629
69138,4529681.61482435
69139,5842710.47325554
69140,4419494.85060711
69141,5656253.82428733
69142,5852668.23160771
69143,3730427.22649036
69144,4659302.34983892
69145,4222205.83257875
69146,3630243.70565734
69147,3448364.89517385
69148,2939425.39226294
69149,5228422.38573189
69150,3427196.17474671
69151,3427196.17474671
69152,4364685.00338518
69153,4713631.45960273
69154,5766769.74662956
69155,4834212.6256633
69156,6530653.45868837
69157,4157807.18420486
69158,5331866.76914787
69159,2353326.71744696
69160,4350507.32777842
69161,3907387.56662007
69162,4604329.47762472
69163,4463189.69895462
69164,4434572.79376924
69165,4467515.4791754
69166,6387602.69056521
69167,3654989.38725627
69168,4460390.05222087
69169,3585920.40253906
69170,4820645.55445409
69171,5008794.68022461
69172,3632568.17117925
69173,5042088.6346039
69174,5273268.12954688
69175,4791259.33282473
69176,4587126.09584692
69177,6009479.1072597
69178,6081259.35289073
69179,4209920.71934453
69180,2806084.74771671
69181,7598239.28298564
69182,3570507.96517861
69183,4675661.45170975
69184,3494197.26671683
69185,7294522.95990312
69186,3994487.0245762
69187,6533456.49681746
69188,4939464.5562439
69189,3839709.17543619
69190,5175410.78894164
69191,5188695.76033373
69192,4738930.30792017
69193,3198401.68016757
69194,5062744.05942654
69195,4081442.13693256
69196,4662053.41225554
69197,4266898.20589764
69198,5125642.05491691
69199,4110792.01802835
69200,3845839.53093392
69201,4244969.0383673
69202,5110250.3218091
69203,2987801.42215249
69204,4843423.82099062
69205,5157908.16653239
69206,5446590.02605856
69207,3044541.82175159
69208,3785572.53070567
69209,4579677.13824463
69210,5081210.70082075
69211,5008555.26796514
69212,4680870.78464987
69213,3422173.57429342
69214,4209492.60360814
69215,5428564.16293495
69216,4425016.02956167
69217,4883967.40300324
69218,5864779.25357884
69219,4971552.5901772
69220,4104537.24026754
69221,5203399.5645287
69222,3748539.47227175
69223,2798989.48385896
69224,5667693.79732223
69225,6668382.77762887
69226,4140257.57223237
69227,3088595.15748349
69228,3766836.99999673
69229,4441756.52607405
69230,4729695.53322038
69231,7047386.43516114
69232,5149742.80266753
69233,6152428.7177575
69234,2893101.328245
69235,4773440.8814348
69236,4624010.09141754
69237,4330335.29287134
69238,3702899.41628124
69239,5007917.88905937
69240,6535627.75002702
69241,4390533.97340692
69242,4791095.1561712
69243,5541957.16998898
69244,3653408.45099281
69245,6763535.68485646
69246,4629724.14051341
69247,5200331.00503964
69248,3410117.25086098
69249,4601278.96002818
69250,2188883.65697667
69251,5294298.08084094
69252,5171973.73039346
69253,4756918.31647044
69254,5555756.78617297
69255,3071650.70854658
69256,5466946.68934313
69257,5536362.87939559
69258,6228952.11481803
69259,3718772.11427864
69260,3819008.80575089
69261,4194796.54292423
69262,4476129.04594648
69263,4875970.44420929
69264,4146890.74819679
69265,4116163.72486098
69266,4633402.70321402
69267,4289643.99273435
69268,4218954.18961025
69269,7292394.94717911
69270,6270821.58872116
69271,4484402.06465001
69272,5166267.25654016
69273,3606614.50469982
69274,2211222.82843478
69275,5512456.91613806
69276,4251006.38963145
69277,3579876.92034042
69278,3067713.99100466
69279,4845484.2249496
69280,4608711.62119848
69281,4631286.63370338
69282,2624286.29031362
69283,5273801.66986523
69284,4451004.41142245
69285,5083297.87191351
69286,6160530.34499977
69287,5943850.81490231
69288,7212562.69377613
69289,4202350.42928223
69290,4693695.04197364
69291,5173359.79654369
69292,4282007.22952793
69293,5949571.0412102
69294,4867875.69960803
69295,5217226.78159052
69296,5227446.55196708
69297,3311782.03041119
69298,4120522.80397058
69299,2809392.62682154
69300,5419357.25616716
69301,3809515.50249648
69302,5260319.41843514
69303,2599480.40208928
69304,5834409.61646877
69305,4074346.79960616
69306,3832584.94369639
69307,4615905.72361386
69308,5230451.11454435
69309,3948702.9967879
69310,4204005.44979618
69311,4332235.67444279
69312,4600566.27573242
69313,5217629.4091481
69314,2805520.39602459
69315,5527025.46741826
69316,4502610.07818436
69317,4043119.0567404
69318,4479519.33433304
69319,3635973.45647607
69320,5697772.52146121
69321,5950940.62980659
69322,3706461.98137863
69323,3921365.66780079
69324,2430197.70790882
69325,5675931.19277772
69326,3541322.68626563
69327,4358967.13393878
69328,4676778.29047253
69329,3062422.394345
69330,5891816.33416113
69331,3341358.77176987
69332,4061656.25859565
69333,4549051.81884128
69334,4298171.61835796
69335,4544611.31001941
69336,3182689.25748231
69337,3970963.1223669
69338,5495941.14164499
69339,4545221.45085141
69340,4121312.75870521
69341,7372459.40641977
69342,4148607.77483286
69343,3483076.97273901
69344,6032913.96492166
69345,5028771.10047708
69346,2945062.54574913
69347,5258011.77406463
69348,5972200.18194217
69349,5774921.16786068
69350,5670495.10200963
69351,5907169.23732444
69352,4758473.69799355
69353,4547836.51315491
69354,3537569.91735433
69355,4460390.05222087
69356,4438949.49474793
69357,4366859.89739596
69358,3981552.71084612
69359,6533493.40329658
69360,4788446.48512068
69361,5146638.19681832
69362,6565576.99041953
69363,5034276.7869311
69364,6296103.26790913
69365,2293928.21941822
69366,2923984.45026161
69367,2901639.58457509
69368,4157780.41798978
69369,3353039.6956109
69370,3584850.79517878
69371,4991358.11755953
69372,5367147.28518981
69373,5183689.4570307
69374,4866215.4916057
69375,2765733.32144526
69376,4684027.76194011
69377,5058243.78515837
69378,3565746.00645493
69379,5770078.91664098
69380,5547447.08153382
69381,6142052.74855471
69382,3798620.99641795
69383,3728325.50129646
69384,5124624.77939521
69385,6289985.53648785
69386,4719619.75573725
69387,4927314.7533215
69388,3556516.64345116
69389,4095501.53078412
69390,4877660.86891361
69391,4249490.5439268
69392,3957291.70305863
69393,5375817.35079568
69394,5676027.06736363
69395,6282519.39780847
69396,4895186.92001698
69397,5587821.13002078
69398,4107281.31940957
69399,3875659.13874303
69400,5100155.85773247
69401,4132623.92939705
69402,4513923.53469796
69403,5906880.54047858
69404,5024378.36753569
69405,7285023.72668852
69406,5131086.36206341
69407,5495757.29468404
69408,4588504.28428129
69409,4199617.78398005
69410,4444729.26760129
69411,2654853.56397323
69412,2983471.49494085
69413,4547205.95176365
69414,5364472.23805675
69415,5456703.76800499
69416,3637944.22283078
69417,4884328.10422105
69418,3691173.20716502
69419,4001838.23049955
69420,5432409.16017209
69421,4216701.62040966
69422,4095074.73043123
69423,6361715.20778598
69424,6098360.65350428
69425,5683593.65878813
69426,4362112.01811056
69427,3942333.78926605
69428,5934021.16669026
69429,4475164.58601587
69430,5656357.59966972
69431,4559749.5819941
69432,4053164.0210511
69433,4631785.73872327
69434,3843837.8581125
69435,4084901.88042662
69436,5881641.86144819
69437,5838408.40366376
69438,3748848.93886185
69439,4655938.95786158
69440,4255348.68581451
69441,5773900.7440596
69442,2728994.49956184
69443,2967561.383742
69444,6186625.37528407
69445,6188500.77003779
69446,3342225.35069911
69447,3962786.18696051
69448,4765202.38646229
69449,4578309.13031999
69450,3198872.31110937
69451,3403010.88129551
69452,4430104.16091875
69453,3657122.12039538
69454,7343772.99726861
69455,4789848.70243233
69456,2689141.06638131
69457,5819597.69887479
69458,5859290.12726636
69459,4414136.6781363
69460,4795273.98597492
69461,5164505.40457937
69462,4985322.70552433
69463,5053592.72016134
69464,6315635.90873031
69465,3982422.60128247
69466,5667169.53656648
69467,3275992.50671287
69468,4230992.1607521
69469,7840218.2062568
69470,4296608.45652116
69471,7029717.78259329
69472,3256075.45198063
69473,5251655.2412748
69474,5016246.77060198
69475,4030391.53685242
69476,4213500.96415486
69477,3723860.17766505
69478,6470310.43823297
69479,5841063.38348698
69480,6283660.52330194
69481,3860231.90753825
69482,3127903.21433185
69483,4528691.95401978
69484,4103438.53467641
69485,3262935.00366202
69486,4629724.14051341
69487,4794542.11440364
69488,5123681.52664367
69489,5750518.13578697
69490,3829677.93929182
69491,4976304.25160771
69492,3309462.2926414
69493,4614632.53962627
69494,3064364.8024552
69495,5064019.13841373
69496,4441991.39266389
